,type,annulus_width,devices_set_1,devices_set_2,dr_set_1,dr_set_2,mod_set_1,mod_set_2,cr_set_1,cr_set_2,tx_pkts_mean_set_1,tx_pkts_std_set_1,tx_pkts_mean_set_2,tx_pkts_std_set_2,rx_pkts_mean_set_1,rx_pkts_std_set_1,rx_pkts_mean_set_2,rx_pkts_std_set_2,payload_size
1888,POWER,24,50,100,5,1,CSS,CSS,0.8,0.8,44354.03333333333,217.09191345807628,6286.133333333333,69.31124648200239,7761.066666666667,125.0906160438193,843.5666666666667,32.965318475971415,10
1889,POWER,24,50,300,5,1,CSS,CSS,0.8,0.8,44348.2,270.0960816697149,18872.533333333333,128.76819828237439,1040.0666666666666,44.365101399886626,214.66666666666666,13.972194610089792,10
1890,POWER,24,50,1,5,2,CSS,CSS,0.8,0.8,44390.13333333333,186.81893789323274,125.86666666666666,10.487240925153872,21159.933333333334,125.92482766405608,74.33333333333333,13.678044044704963,10
1891,POWER,24,50,10,5,2,CSS,CSS,0.8,0.8,44291.36666666667,205.7886429217015,1265.9666666666667,33.410061691386055,19276.4,128.97405423831052,597.5666666666667,47.005448856725344,10
1892,POWER,24,50,50,5,2,CSS,CSS,0.8,0.8,44336.933333333334,246.42428632115158,6310.7,84.6967728625674,12860.3,133.38619368835242,1678.4,70.33330173774961,10
1893,POWER,24,50,100,5,2,CSS,CSS,0.8,0.8,44300.63333333333,189.248775131806,12562.133333333333,94.4290680293356,7748.966666666666,122.69215767747976,1714.4333333333334,36.693944398981635,10
1894,POWER,24,50,300,5,2,CSS,CSS,0.8,0.8,44329.2,164.68462790031944,37790.066666666666,217.6509335814779,1020.0333333333333,49.74969569979521,450.93333333333334,18.30470492038105,10
1895,POWER,24,50,1,5,3,CSS,CSS,0.8,0.8,44403.53333333333,192.25169844647814,250.46666666666667,13.485135849849229,21140.766666666666,143.7197929614738,130.43333333333334,34.01733218359266,10
1896,POWER,24,50,10,5,3,CSS,CSS,0.8,0.8,44363.8,209.06608205700576,2520.4333333333334,55.272466523175495,19278.2,118.8790421675186,1200.8333333333333,98.12138174503842,10
1897,POWER,24,50,50,5,3,CSS,CSS,0.8,0.8,44378.26666666667,192.39576109906602,12620.633333333333,127.44893966692004,12732.766666666666,92.45491994600516,3431.0,131.90678526899214,10
1898,POWER,24,50,100,5,3,CSS,CSS,0.8,0.8,44301.566666666666,222.4637323750148,25256.3,141.0198922138292,7587.466666666666,98.42619344237363,3451.4333333333334,70.33855430858829,10
1899,POWER,24,50,300,5,3,CSS,CSS,0.8,0.8,44339.03333333333,238.90046509419403,75716.13333333333,319.0349754424357,975.6,29.67445590627288,970.1666666666666,26.421056417604163,10
1900,POWER,24,50,1,5,4,CSS,CSS,0.8,0.8,44303.03333333333,231.30981868961427,508.5,19.724350432903996,21125.733333333334,128.88184080346187,275.53333333333336,32.96941343460969,10
1901,POWER,24,50,10,5,4,CSS,CSS,0.8,0.8,44342.833333333336,206.01376706963595,5052.866666666667,64.69092328569408,19205.6,140.1117649116828,2484.4333333333334,116.7100919182037,10
1902,POWER,24,50,50,5,4,CSS,CSS,0.8,0.8,44301.26666666667,184.97349960347174,25270.133333333335,108.85548013561629,12506.7,160.7706751867392,7188.166666666667,162.14336934399208,10
1903,POWER,24,50,100,5,4,CSS,CSS,0.8,0.8,44343.76666666667,218.65264436747364,50535.833333333336,204.0467402881561,7318.966666666666,134.64137138669113,7313.1,122.68858952649181,10
1904,POWER,24,50,300,5,4,CSS,CSS,0.8,0.8,44386.6,171.11294515611613,151584.86666666667,295.8304394224653,916.3333333333334,41.568684794633036,2314.3333333333335,49.01587044576027,10
1905,POWER,24,50,1,5,5,CSS,CSS,0.8,0.8,44346.53333333333,188.4837275617064,888.1,30.884030393284704,21005.1,138.60455740462984,432.9,57.011314666476515,10
1906,POWER,24,50,10,5,5,CSS,CSS,0.8,0.8,44343.433333333334,212.38215294343564,8873.766666666666,97.83137987828287,18512.966666666667,164.5882708120141,3688.7,110.58183997986889,10
1907,POWER,24,50,50,5,5,CSS,CSS,0.8,0.8,44280.333333333336,180.77376899195178,44339.9,203.82629042070766,10432.5,302.81047427942997,10767.533333333333,382.35051399933485,10
1908,POWER,24,50,100,5,5,CSS,CSS,0.8,0.8,44374.76666666667,176.42140522686645,88735.3,275.5879956263214,5139.133333333333,250.29765391540442,11356.666666666666,334.1680548599595,10
1909,POWER,24,50,300,5,5,CSS,CSS,0.8,0.8,44333.6,222.5516569248587,266056.93333333335,521.7028485854972,422.6666666666667,56.44840318576091,4588.633333333333,164.50278282009566,10
1910,POWER,24,50,1,5,8,CSS,FHSS,0.8,0.3333333333333333,44347.3,193.15074423879398,14.9,3.5716476123305707,20969.7,123.00410562253604,13.733333333333333,2.9881246441353295,10
1911,POWER,24,50,10,5,8,CSS,FHSS,0.8,0.3333333333333333,44394.2,203.03897819548507,142.36666666666667,13.26268784556467,20016.7,149.13822447649028,130.16666666666666,13.356854253736376,10
1912,POWER,24,50,50,5,8,CSS,FHSS,0.8,0.3333333333333333,44419.03333333333,242.55191655029697,721.1333333333333,18.996022975583305,16203.633333333333,136.82482312147246,661.8333333333334,22.98127256896121,10
1913,POWER,24,50,100,5,8,CSS,FHSS,0.8,0.3333333333333333,44425.53333333333,195.33215016706515,1442.8333333333333,32.12173027026339,12502.266666666666,226.98369006506957,1317.4,38.24621985678236,10
1914,POWER,24,50,300,5,8,CSS,FHSS,0.8,0.3333333333333333,44316.8,200.14051730388493,4307.5,69.36605798227257,4440.866666666667,132.3980698080183,3933.133333333333,67.18419126219766,10
1915,POWER,24,50,1,5,9,CSS,FHSS,0.8,0.6666666666666666,44321.166666666664,187.47890251676023,31.5,5.155902766086006,20908.866666666665,120.88278987882804,24.4,5.742241142039695,10
1916,POWER,24,50,10,5,9,CSS,FHSS,0.8,0.6666666666666666,44301.9,188.87709407619195,335.8666666666667,18.622089630925476,19628.666666666668,165.27740989688283,269.1,20.73218110410319,10
1917,POWER,24,50,50,5,9,CSS,FHSS,0.8,0.6666666666666666,44355.9,224.741977980676,1678.3666666666666,36.61282410425191,14747.333333333334,147.60246911515026,1352.9,47.0151394056567,10
1918,POWER,24,50,100,5,9,CSS,FHSS,0.8,0.6666666666666666,44293.03333333333,202.25437503851978,3363.133333333333,48.68040901864139,10268.033333333333,165.23810765747174,2709.766666666667,80.79178313555296,10
1919,POWER,24,50,300,5,9,CSS,FHSS,0.8,0.6666666666666666,44330.96666666667,208.27169488168303,10119.0,96.13081365167639,2459.5333333333333,73.45734968144592,8072.5,236.2604142325441,10
1920,DISTANCE,6,50,1,0,0,CSS,CSS,0.8,0.8,1834.6666666666667,49.63287441023562,37.36666666666667,6.46778340872839,827.4333333333333,24.092437725468038,17.9,5.120872321522314,10
1921,DISTANCE,6,50,10,0,0,CSS,CSS,0.8,0.8,1823.4666666666667,41.02172865960456,360.1,18.448757862432547,716.7,20.013578723789838,142.1,12.781105846782845,10
1922,DISTANCE,6,50,50,0,0,CSS,CSS,0.8,0.8,1835.5,45.142551988118704,1827.6333333333334,49.74500533275231,384.6666666666667,19.01812001457791,389.4,23.488436871504813,10
1923,DISTANCE,6,50,100,0,0,CSS,CSS,0.8,0.8,1833.9,32.91033272393337,3668.233333333333,50.77839654376215,179.23333333333332,15.9095010048154,369.6333333333333,27.156930770779105,10
1924,DISTANCE,6,50,300,0,0,CSS,CSS,0.8,0.8,1828.7333333333333,29.34158974713008,11005.966666666667,92.98009942395679,9.8,3.1979159880563883,78.16666666666667,8.579368016092769,10
1925,DISTANCE,6,50,1,0,1,CSS,CSS,0.8,0.8,1827.8666666666666,33.29537839133567,62.833333333333336,6.943022076556832,825.0666666666667,19.758429987110706,37.266666666666666,5.73255808712151,10
1926,DISTANCE,6,50,10,0,1,CSS,CSS,0.8,0.8,1853.4333333333334,38.525907588992055,634.9666666666667,29.096945238671054,756.1333333333333,21.30529407343526,330.1333333333333,19.517058066100933,10
1927,DISTANCE,6,50,50,0,1,CSS,CSS,0.8,0.8,1822.8,40.754059102540126,3134.9,51.696131383305655,499.6666666666667,21.584459430082767,899.7333333333333,32.19102704515999,10
1928,DISTANCE,6,50,100,0,1,CSS,CSS,0.8,0.8,1840.7,48.69917863783741,6284.233333333334,91.02662003807214,299.0,17.684267961477325,863.6666666666666,28.101403681825023,10
1929,DISTANCE,6,50,300,0,1,CSS,CSS,0.8,0.8,1835.7333333333333,44.89315711281125,18890.633333333335,145.74829520634387,43.53333333333333,5.766184950978324,182.83333333333334,13.3368745297473,10
1930,DISTANCE,6,50,1,0,2,CSS,CSS,0.8,0.8,1836.6,33.30425398253702,124.9,9.23886717442494,828.4333333333333,18.449360121394157,76.2,8.960654737982786,10
1931,DISTANCE,6,50,10,0,2,CSS,CSS,0.8,0.8,1833.6666666666667,44.54161599622936,1268.2666666666667,31.942587385634383,761.7666666666667,22.349770070902792,654.8333333333334,28.365569896541047,10
1932,DISTANCE,6,50,50,0,2,CSS,CSS,0.8,0.8,1845.3333333333333,37.384785972668375,6289.933333333333,72.68421806386553,502.8,21.426463388374042,1761.0666666666666,39.26570457225434,10
1933,DISTANCE,6,50,100,0,2,CSS,CSS,0.8,0.8,1839.3333333333333,50.39069579021728,12587.033333333333,110.11917281846164,301.96666666666664,16.547876668087124,1675.9333333333334,39.431741303450224,10
1934,DISTANCE,6,50,300,0,2,CSS,CSS,0.8,0.8,1836.1333333333334,49.19738023738888,37768.46666666667,199.62961258846903,42.233333333333334,5.619509666233246,330.3666666666667,22.785204751231788,10
1935,DISTANCE,6,50,1,0,3,CSS,CSS,0.8,0.8,1841.5,43.32031855838551,258.03333333333336,14.905219071035338,832.9666666666667,23.039796488298723,155.26666666666668,12.069060536024427,10
1936,DISTANCE,6,50,10,0,3,CSS,CSS,0.8,0.8,1840.6,29.68119494449867,2516.133333333333,36.48628357189711,756.8,20.216165149041828,1313.2,31.448794359508703,10
1937,DISTANCE,6,50,50,0,3,CSS,CSS,0.8,0.8,1832.2,37.48457460520705,12600.1,98.77798337686389,498.76666666666665,16.948320139634948,3515.8,50.80380563173065,10
1938,DISTANCE,6,50,100,0,3,CSS,CSS,0.8,0.8,1829.4666666666667,36.46343678566548,25223.933333333334,163.01409618666588,299.5,14.405438787717182,3300.6666666666665,76.82071479895394,10
1939,DISTANCE,6,50,300,0,3,CSS,CSS,0.8,0.8,1852.8333333333333,43.08060919820991,75752.13333333333,281.1239030905926,39.43333333333333,6.354438518774801,647.8,27.92298933376105,10
1940,DISTANCE,6,50,1,0,4,CSS,CSS,0.8,0.8,1838.6333333333334,42.58910919733145,499.3666666666667,23.227115380281056,831.2,25.1043156980362,299.06666666666666,14.05686862553519,10
1941,DISTANCE,6,50,10,0,4,CSS,CSS,0.8,0.8,1852.6666666666667,41.494845730791944,5055.233333333334,82.17407674497407,759.2,20.15506553367333,2623.9666666666667,70.68308771473475,10
1942,DISTANCE,6,50,50,0,4,CSS,CSS,0.8,0.8,1846.3666666666666,43.31087879762107,25240.333333333332,129.90646207517503,500.1666666666667,14.841570746461514,7046.1,90.44090151400896,10
1943,DISTANCE,6,50,100,0,4,CSS,CSS,0.8,0.8,1829.9,38.100174977725935,50447.833333333336,193.72731408405534,301.2,14.577151070539584,6617.966666666666,145.81871926775688,10
1944,DISTANCE,6,50,300,0,4,CSS,CSS,0.8,0.8,1835.1666666666667,34.13998958536585,151461.03333333333,300.7481208955797,42.56666666666667,5.829141350910002,1345.9,56.24431823156303,10
1945,DISTANCE,6,50,1,0,5,CSS,CSS,0.8,0.8,1839.3333333333333,49.21472227788031,893.7666666666667,34.738723190251086,829.7333333333333,21.175352548554077,538.3666666666667,31.38309877766835,10
1946,DISTANCE,6,50,10,0,5,CSS,CSS,0.8,0.8,1823.3333333333333,39.36524129510986,8848.5,71.81167500251381,759.3333333333334,19.975540598998123,4629.933333333333,73.41931323266076,10
1947,DISTANCE,6,50,50,0,5,CSS,CSS,0.8,0.8,1821.8666666666666,34.78288212452914,44348.26666666667,209.18921790782832,501.1666666666667,21.114107974422115,12228.9,197.01207238813225,10
1948,DISTANCE,6,50,100,0,5,CSS,CSS,0.8,0.8,1843.7666666666667,34.30712591997309,88586.86666666667,295.8572553708216,299.8666666666667,16.628756885454653,11315.1,182.38427381036266,10
1949,DISTANCE,6,50,300,0,5,CSS,CSS,0.8,0.8,1827.7,46.42711133235264,266023.0333333333,536.2767620879686,41.233333333333334,6.189686762851754,2353.133333333333,112.28705278090713,10
1950,DISTANCE,6,50,1,0,8,CSS,FHSS,0.8,0.3333333333333333,1844.8,34.0630787412608,14.133333333333333,3.7124415446202272,831.0,25.72029030421961,8.6,2.973213749463701,10
1951,DISTANCE,6,50,10,0,8,CSS,FHSS,0.8,0.3333333333333333,1828.5333333333333,37.25473869933267,144.3,12.567550808862215,777.4333333333333,22.942948565711617,79.1,11.42613962222879,10
1952,DISTANCE,6,50,50,0,8,CSS,FHSS,0.8,0.3333333333333333,1844.7333333333333,44.687756215271705,709.3333333333334,27.092844483778777,584.9,22.029298672449833,386.46666666666664,17.589264402533217,10
1953,DISTANCE,6,50,100,0,8,CSS,FHSS,0.8,0.3333333333333333,1829.3333333333333,43.14111212701355,1428.5666666666666,31.58552762825968,400.5,22.588713996153036,773.7333333333333,26.681995594199638,10
1954,DISTANCE,6,50,300,0,8,CSS,FHSS,0.8,0.3333333333333333,1826.5,34.63788869624321,4307.833333333333,61.38788335023632,92.06666666666666,11.360555541971626,2313.633333333333,71.47982621380353,10
1955,DISTANCE,6,50,1,0,9,CSS,FHSS,0.8,0.6666666666666666,1840.3,46.96250277260217,32.86666666666667,6.716811412832399,824.6666666666666,19.796183695068322,17.2,5.015974481593782,10
1956,DISTANCE,6,50,10,0,9,CSS,FHSS,0.8,0.6666666666666666,1821.5,47.63034746881446,336.8333333333333,16.99428008347384,735.6,23.88388578100306,174.7,11.916794871105234,10
1957,DISTANCE,6,50,50,0,9,CSS,FHSS,0.8,0.6666666666666666,1833.7666666666667,41.73861787628122,1693.9333333333334,45.698237262381234,455.53333333333336,20.266118413636974,890.5333333333333,33.66079156658216,10
1958,DISTANCE,6,50,100,0,9,CSS,FHSS,0.8,0.6666666666666666,1822.5333333333333,42.474881466056566,3368.5666666666666,54.675212746626684,243.36666666666667,18.312988711719218,1786.0333333333333,48.94383402318303,10
1959,DISTANCE,6,50,300,0,9,CSS,FHSS,0.8,0.6666666666666666,1838.2666666666667,39.489182766367236,10112.366666666667,100.51649394778727,23.766666666666666,6.003795096066783,5307.9,134.27865305649541,10
1960,DISTANCE,6,50,1,1,0,CSS,CSS,0.8,0.8,3157.5,50.09640705679401,38.666666666666664,7.354514864278193,1435.1333333333334,40.9965310185576,22.833333333333332,4.495059015803414,10
1961,DISTANCE,6,50,10,1,0,CSS,CSS,0.8,0.8,3145.8333333333335,54.21444047074133,367.26666666666665,19.38888570518917,1303.7,27.588826240587572,190.7,11.42555614984817,10
1962,DISTANCE,6,50,50,1,0,CSS,CSS,0.8,0.8,3161.7,62.42817205930883,1834.1333333333334,41.280127045454805,882.2,31.748385785737206,517.8666666666667,25.309725842494267,10
1963,DISTANCE,6,50,100,1,0,CSS,CSS,0.8,0.8,3161.3333333333335,67.17009916787545,3672.0333333333333,62.219227110453744,528.6666666666666,20.85239128306924,489.3333333333333,20.225945933105052,10
1964,DISTANCE,6,50,300,1,0,CSS,CSS,0.8,0.8,3123.2,54.12233057312542,10983.566666666668,111.83013408240593,72.1,8.059569880996547,90.63333333333334,10.071356523439245,10
1965,DISTANCE,6,50,1,1,1,CSS,CSS,0.8,0.8,3152.266666666667,54.9738927936606,63.36666666666667,7.39136132402024,1424.5,34.17479578090653,27.866666666666667,6.795750306053204,10
1966,DISTANCE,6,50,10,1,1,CSS,CSS,0.8,0.8,3140.0666666666666,43.49707525288977,627.5333333333333,29.65213127059991,1232.6,24.09232242852482,248.63333333333333,23.371611459679503,10
1967,DISTANCE,6,50,50,1,1,CSS,CSS,0.8,0.8,3150.0333333333333,57.78782070836572,3138.1666666666665,69.48816845733924,656.2333333333333,24.90874456000454,666.2,24.485914318236105,10
1968,DISTANCE,6,50,100,1,1,CSS,CSS,0.8,0.8,3147.8,54.519965761789194,6300.933333333333,57.861866160326656,308.1666666666667,22.142091640633733,646.4,31.0919067711626,10
1969,DISTANCE,6,50,300,1,1,CSS,CSS,0.8,0.8,3163.1666666666665,48.393583137528566,18896.2,129.38686177506585,17.833333333333332,4.782491215070052,134.26666666666668,13.15784514610538,10
1970,DISTANCE,6,50,1,1,2,CSS,CSS,0.8,0.8,3137.0,44.844917958077104,128.53333333333333,10.781877799756817,1430.7333333333333,29.272209042404405,77.4,8.522910301065007,10
1971,DISTANCE,6,50,10,1,2,CSS,CSS,0.8,0.8,3142.633333333333,49.18772430416173,1254.6,38.417530720579464,1299.1666666666667,29.841898211891426,660.7333333333333,28.179109677600216,10
1972,DISTANCE,6,50,50,1,2,CSS,CSS,0.8,0.8,3138.4,43.558083826847415,6295.766666666666,82.31147483120982,863.0,21.173883284209662,1805.3666666666666,30.142421195974876,10
1973,DISTANCE,6,50,100,1,2,CSS,CSS,0.8,0.8,3138.133333333333,54.24188623400022,12595.2,113.75746129375426,522.3,24.12488341940744,1713.2,37.80423256726686,10
1974,DISTANCE,6,50,300,1,2,CSS,CSS,0.8,0.8,3149.9666666666667,56.013976430490594,37692.8,151.8076414413978,72.0,8.095266106394115,369.96666666666664,20.655077395696736,10
1975,DISTANCE,6,50,1,1,3,CSS,CSS,0.8,0.8,3138.233333333333,50.76526590319629,251.63333333333333,13.395231323953393,1435.1,27.20582045567945,148.8,13.511476603243628,10
1976,DISTANCE,6,50,10,1,3,CSS,CSS,0.8,0.8,3150.5333333333333,47.093335220838014,2513.9333333333334,53.58478225101683,1291.6,23.191377708105225,1313.7,31.543779101432982,10
1977,DISTANCE,6,50,50,1,3,CSS,CSS,0.8,0.8,3123.5333333333333,55.44290356353603,12637.666666666666,106.95461134934244,856.1333333333333,24.624829384631727,3558.2,62.781313568077984,10
1978,DISTANCE,6,50,100,1,3,CSS,CSS,0.8,0.8,3153.0666666666666,49.02307846537406,25189.233333333334,195.65951434968747,516.3333333333334,19.572656664052758,3323.8,65.94613963935518,10
1979,DISTANCE,6,50,300,1,3,CSS,CSS,0.8,0.8,3134.7,55.823621045814164,75892.83333333333,295.29048786275223,70.33333333333333,7.538051619763705,688.3333333333334,35.55309019230568,10
1980,DISTANCE,6,50,1,1,4,CSS,CSS,0.8,0.8,3147.9666666666667,52.83905331812405,498.76666666666665,22.207631320987137,1417.6333333333334,30.240682678949046,299.46666666666664,15.78761821456577,10
1981,DISTANCE,6,50,10,1,4,CSS,CSS,0.8,0.8,3142.9666666666667,48.778740815600756,5065.0,64.41583656213741,1289.8666666666666,26.584122245347046,2657.633333333333,37.62843192173823,10
1982,DISTANCE,6,50,50,1,4,CSS,CSS,0.8,0.8,3152.366666666667,53.04556741351931,25202.8,155.56293474560923,863.4333333333333,22.60336749739344,7067.433333333333,109.85101526866083,10
1983,DISTANCE,6,50,100,1,4,CSS,CSS,0.8,0.8,3146.2,57.66130996315177,50486.36666666667,217.01497388173215,524.6333333333333,24.352252918820923,6657.9,149.19078389766577,10
1984,DISTANCE,6,50,300,1,4,CSS,CSS,0.8,0.8,3141.233333333333,59.76157256595207,151590.33333333334,387.11861518431556,73.66666666666667,8.339997335464536,1398.7333333333333,70.2879474416173,10
1985,DISTANCE,6,50,1,1,5,CSS,CSS,0.8,0.8,3126.6666666666665,52.105875121930566,885.2333333333333,31.35993551580672,1428.3,32.82392420171603,531.0333333333333,23.267263602657607,10
1986,DISTANCE,6,50,10,1,5,CSS,CSS,0.8,0.8,3122.4666666666667,65.75496601440499,8883.5,87.58909749506499,1299.1,24.553818440315954,4646.866666666667,66.93715128553217,10
1987,DISTANCE,6,50,50,1,5,CSS,CSS,0.8,0.8,3163.766666666667,42.88953511315111,44303.566666666666,220.84529778909842,866.0666666666667,31.28677391841834,12256.833333333334,152.22791757390917,10
1988,DISTANCE,6,50,100,1,5,CSS,CSS,0.8,0.8,3150.3,59.61160401577308,88682.33333333333,261.61693794978606,520.0,23.834149170185764,11388.533333333333,179.62214661771404,10
1989,DISTANCE,6,50,300,1,5,CSS,CSS,0.8,0.8,3143.1,49.123212435670375,266190.0,553.8483546964819,70.66666666666667,7.0206045956804095,2453.5,91.1086347901961,10
1990,DISTANCE,6,50,1,1,8,CSS,FHSS,0.8,0.3333333333333333,3153.1,50.82148495797159,14.533333333333333,3.4711509458519503,1435.2333333333333,30.314664584799367,11.833333333333334,3.426206194742063,10
1991,DISTANCE,6,50,10,1,8,CSS,FHSS,0.8,0.3333333333333333,3147.5333333333333,57.61350150403598,145.63333333333333,11.674711512019853,1362.6333333333334,35.39819518311947,120.66666666666667,10.274023338281626,10
1992,DISTANCE,6,50,50,1,8,CSS,FHSS,0.8,0.3333333333333333,3140.1,56.63176376086716,714.9666666666667,28.20104410990644,1099.9,27.6807393928221,590.7333333333333,27.833952088930683,10
1993,DISTANCE,6,50,100,1,8,CSS,FHSS,0.8,0.3333333333333333,3158.0333333333333,48.392481050491945,1434.8666666666666,42.44112261579433,851.5666666666667,29.790024430261138,1186.0333333333333,41.192623395727324,10
1994,DISTANCE,6,50,300,1,8,CSS,FHSS,0.8,0.3333333333333333,3140.3333333333335,43.161196564609845,4286.666666666667,56.70057808837186,298.3666666666667,13.27022565327692,3538.6666666666665,47.87576515199406,10
